transcript_id,1087_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1089_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1090_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1091_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1092_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1096_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1097_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1098_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1099_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2263_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2265_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2266_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2267_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2268_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2382_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2383_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2384_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf
Acerv_evm.model.Segkk3479_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33680.1,1,4,0,0,2,0,0,0,0,0,0,106,0,0,1,0,30
MSTRG.11902.1,0,17,34,21,0,24,0,0,0,3,94,36,0,0,0,0,10
MSTRG.46895.1,0,102,165,60,26,128,0,0,9,73,164,315,57,284,44,7,32
MSTRG.29456.1,1,45,29,43,11,64,4,0,54,93,15,3,2,2,4,0,4
MSTRG.32230.1,1,18,73,102,0,0,0,0,33,0,0,0,17,0,0,0,54
Acerv_evm.model.Segkk97_pilon.1,0,106,500,538,368,135,0,0,324,37,81,680,344,17,0,0,426
Acerv_evm.model.Segkk3976_pilon.54,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23788.1,0,273,380,329,437,347,2,8,64,205,127,273,94,108,69,0,3
MSTRG.27299.1,0,39,13,0,3,3,0,0,14,91,0,21,31,11,3,0,0
Acerv_evm.model.Segkk3976_pilon.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.39255.1,0,0,80,23,0,1,0,0,0,2,0,147,150,27,38,0,0
Acerv_evm.model.Segkk3976_pilon.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29244.1,1,1047,725,444,441,304,7,18,161,339,457,595,652,881,252,2,35
Acerv_evm.model.Segkk1958_pilon.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1958_pilon.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3976_pilon.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2223_pilon.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2223_pilon.14,6,63,97,380,394,70,1,1,157,14,16,151,3,35,26,0,203
Acerv_evm.model.Segkk2223_pilon.13,0,52,420,311,583,148,5,1,253,141,229,310,150,13,7,0,279
Acerv_evm.model.Segkk2223_pilon.12,0,427,609,324,453,432,11,0,97,277,688,367,668,825,282,0,215
Acerv_evm.model.Segkk2223_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2223_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4326_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3878_pilon.1,0,38,5,60,0,0,0,0,0,0,0,28,0,0,0,0,0
Acerv_evm.model.Segkk3976_pilon.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk550_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30052.1,0,2,54,55,53,12,11,0,0,0,0,0,10,0,1,0,43
MSTRG.799.1,0,328,371,185,95,270,0,0,1,450,146,232,652,314,219,0,6
MSTRG.19636.1,0,22,15,6,1,9,0,0,1,10,0,175,5,10,5,0,1
Acerv_evm.model.Segkk2807_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40143.1,0,3301,1612,885,181,807,1,1,69,430,422,267,364,253,301,0,11
Acerv_evm.model.Segkk649_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk649_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk649_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk649_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk649_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk649_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk649_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk649_pilon.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk649_pilon.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12316.1,1,1062,264,448,635,396,0,21,45,1072,785,513,1317,1497,405,1,174
MSTRG.14460.1,0,715,504,332,440,546,2,12,184,383,641,809,938,1093,277,11,241
MSTRG.19524.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0
MSTRG.3107.1,0,137,81,82,97,58,2,0,39,65,50,26,45,28,35,0,34
MSTRG.43483.1,7,642,521,226,105,214,24,2,146,240,84,138,92,87,131,0,68
MSTRG.19251.2,0,21,277,659,0,37,268,0,757,61,0,21,102,149,17,0,0
MSTRG.19251.3,0,370,367,0,472,404,629,0,145,398,558,1148,117,174,32,0,527
MSTRG.26245.1,2,344,595,357,272,315,0,0,167,369,209,598,360,427,124,0,63
Acerv_evm.model.Segkk503_pilon.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18996.1,0,35,36,178,26,0,0,0,0,0,0,15,2,0,1,0,20
MSTRG.26358.2,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk68_pilon.29,0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0
Acerv_evm.model.Segkk679_pilon.4,2,1,2,0,1,0,0,0,17,1,1,0,0,0,0,0,1
Acerv_evm.model.Segkk679_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk679_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk679_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2347_pilon.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2347_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2347_pilon.3,1,12,3,34,5,1,0,0,1,0,0,16,1,13,1,37,3
Acerv_evm.model.Segkk68_pilon.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk68_pilon.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk68_pilon.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk68_pilon.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk679_pilon.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk68_pilon.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Acerv_evm.model.Segkk68_pilon.27,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
Acerv_evm.model.Segkk68_pilon.26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
MSTRG.29575.1,1,112,48,26,50,254,0,0,0,53,3,218,142,85,38,0,4
MSTRG.5882.1,0,0,58,0,2,0,0,0,1,0,0,26,0,0,0,0,0
Acerv_evm.model.Segkk609_pilon.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2575_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3878_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk503_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1400_pilon.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk503_pilon.6,0,0,0,8,0,0,0,0,9,11,0,4,33,0,0,0,11
MSTRG.960.1,10,870,821,322,612,837,14,8,94,299,221,682,731,1003,230,0,208
Acerv_evm.model.Segkk2575_pilon.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2116_pilon.1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
MSTRG.39240.2,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9592.1,3,742,409,109,274,279,67,51,113,412,158,181,264,1098,296,0,113
MSTRG.1433.1,2,402,310,307,217,161,0,107,39,412,143,264,288,469,137,0,40
MSTRG.14655.1,0,56,57,32,39,0,5,0,0,0,0,12,14,30,0,0,28
MSTRG.44446.1,3,437,517,443,164,187,53,15,160,143,53,121,37,171,55,0,16
MSTRG.13720.1,0,0,1,1,6,0,0,0,0,20,0,15,0,0,0,0,0
Acerv_evm.model.Segkk2369_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15060.1,0,0,44,41,0,0,0,0,0,0,0,0,0,1,0,0,0
Acerv_evm.model.Segkk2116_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28584.1,0,62,1,2,30,30,0,0,0,40,66,115,7,188,25,0,0
MSTRG.42139.1,2,114,248,39,259,82,0,96,190,151,310,421,253,115,151,0,195
MSTRG.1792.1,0,0,66,0,0,0,14,0,0,0,9,250,47,0,0,0,0
MSTRG.46306.3,0,6,23,202,35,7,52,0,0,0,0,39,61,0,1,0,6
MSTRG.46306.2,0,209,0,13,0,0,0,1,2,1,0,0,0,7,0,0,0
Acerv_evm.model.Segkk3945_pilon.19,0,780,716,484,474,430,0,0,0,598,0,785,1268,631,232,0,0
MSTRG.44899.1,2,8,63,110,25,88,0,0,0,4,25,0,32,2,3,0,7
Acerv_evm.model.Segkk3945_pilon.17,1,76,129,187,48,51,0,23,1,280,44,97,313,157,36,1,43
MSTRG.26251.1,0,0,42,9,11,1,0,0,14,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3945_pilon.15,1,40,264,320,167,194,1,28,62,105,38,103,43,1,17,1,95
Acerv_evm.model.Segkk3945_pilon.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3945_pilon.13,16,1305,754,583,532,1125,68,11,221,661,927,1285,1312,1284,392,1,170
Acerv_evm.model.Segkk3945_pilon.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3945_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3945_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4143_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4143_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2289.1,0,5,109,4,13,29,0,0,7,6,107,41,98,27,21,0,45
Acerv_evm.model.Segkk4043_pilon.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4043_pilon.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19465.1,0,235,236,49,33,100,0,0,16,168,269,183,219,156,62,0,20
Acerv_evm.model.Segkk4043_pilon.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4043_pilon.26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34914.2,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4043_pilon.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4043_pilon.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4043_pilon.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4043_pilon.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2142_pilon.1,0,95,222,63,0,149,0,0,0,89,0,137,132,267,50,0,0
Acerv_evm.model.Segkk3558_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18612.1,0,5545,3287,1672,1946,1280,52,0,0,3958,4877,2666,6788,5072,2139,0,850
MSTRG.35894.1,0,5,24,60,0,32,0,0,0,7,0,0,0,0,0,0,0
MSTRG.20636.1,4,1697,1057,727,301,744,2,9,62,214,83,186,150,106,41,0,22
MSTRG.916.1,0,300,139,150,72,21,0,27,23,28,25,62,31,63,6,0,0
MSTRG.46351.1,0,70,109,56,68,69,2,0,70,32,38,179,0,9,51,0,1
MSTRG.18095.1,0,547,234,406,138,668,0,0,3,485,151,134,234,203,87,1,85
MSTRG.34102.1,0,0,31,0,70,0,0,0,1,5,0,0,15,0,0,0,0
MSTRG.20795.2,0,5,1356,1696,640,118,11,171,381,0,0,1545,239,0,38,0,306
Acerv_evm.model.Segkk962_pilon.37,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
MSTRG.29742.1,0,13,24,62,49,37,0,0,46,94,35,96,83,106,48,0,40
MSTRG.31721.1,0,29,173,39,132,99,0,0,5,67,307,171,86,111,23,0,90
MSTRG.28607.1,0,67,71,18,6,0,3,4,210,0,0,29,0,1,0,0,0
MSTRG.34212.1,0,328,125,99,174,141,20,0,41,268,42,195,419,208,121,3,46
MSTRG.13353.3,0,0,0,64,0,0,0,0,0,0,0,0,0,5,0,0,0
MSTRG.17762.4,0,2790,3413,1378,1108,1527,2013,0,2447,1494,2609,1696,4495,5733,666,0,1829
MSTRG.17762.3,0,0,40,184,19,0,4,0,72,0,0,57,0,0,0,0,0
MSTRG.17762.2,0,135,3235,2346,928,718,906,438,883,167,203,1483,425,0,0,0,669
MSTRG.22058.1,2,213,210,167,234,316,4,0,242,225,288,250,331,272,233,0,193
MSTRG.43126.1,1,20,1,0,9,74,0,0,0,9,0,3,0,87,0,0,0
Acerv_evm.model.Segkk4113_pilon.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.177.1,0,31,0,0,0,16,0,0,0,0,0,0,0,26,2,0,0
MSTRG.8355.1,2,565,198,1446,1094,426,3,0,237,1117,977,360,830,755,297,0,231
MSTRG.16422.1,0,0,66,64,135,75,8,0,46,42,0,45,1,0,23,0,8
Acerv_evm.model.Segkk4084_pilon.1,0,42,37,77,26,35,0,0,22,39,0,300,76,74,0,0,0
MSTRG.2194.1,0,189,331,95,196,249,0,5,7,288,65,184,359,221,143,0,7
MSTRG.7882.1,0,30,64,0,57,39,0,0,0,0,0,0,5,0,0,0,0
Acerv_evm.model.Segkk3363_pilon.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3363_pilon.25,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3363_pilon.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3363_pilon.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3363_pilon.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3363_pilon.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3363_pilon.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10306.1,0,35,189,146,87,268,0,0,18,65,3,206,165,22,6,0,0
MSTRG.20175.1,1,0,81,348,129,35,0,35,87,15,10,229,67,0,6,0,101
MSTRG.25926.1,0,10,26,0,0,0,0,0,0,2,0,264,99,2,16,0,0
Acerv_evm.model.Segkk3363_pilon.28,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Acerv_evm.model.Segkk3363_pilon.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2832_pilon.13,0,596,774,713,521,771,0,0,645,334,332,516,596,420,277,0,205
MSTRG.3469.1,0,67,110,34,41,22,0,0,0,120,64,100,133,70,32,0,0
MSTRG.2027.1,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0
Ile_479_tRNA,1,0,1,1,1,0,4,3,4,1,1,0,0,1,1,0,1
Acerv_evm.model.Segkk934_pilon.20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MSTRG.4618.1,0,245,90,123,0,72,0,0,2,135,101,54,5,125,90,0,2
MSTRG.39694.1,1,107,216,29,185,205,8,1,269,235,371,294,175,23,83,4,169
MSTRG.11950.1,0,146,216,240,63,183,0,0,33,56,190,97,90,125,104,0,160
Acerv_evm.model.Segkk852_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk852_pilon.3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk852_pilon.1,0,30,35,0,19,39,0,0,0,44,0,0,52,21,0,0,0
Acerv_evm.model.Segkk852_pilon.4,0,5,5,0,16,0,0,0,0,0,0,21,22,0,0,0,0
MSTRG.13998.1,2,361,110,38,237,55,0,6,68,11,25,75,23,52,77,0,0
MSTRG.4229.1,0,26,51,20,45,11,0,0,0,133,19,12,7,81,22,0,0
Acerv_evm.model.Segkk3004_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1803.1,0,974,482,246,248,206,11,13,33,556,460,187,327,399,235,0,93
MSTRG.17318.1,0,227,222,704,45,210,19,2,88,83,123,144,224,83,8,0,0
MSTRG.35063.1,0,88,295,23,119,46,1,0,2,20,47,116,42,269,64,0,27
Acerv_evm.model.Segkk1528_pilon.4,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0
Acerv_evm.model.Segkk1528_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1528_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19030.1,5,1111,1102,843,727,1398,78,4,308,1053,1134,2359,2118,1697,689,11,499
Acerv_evm.model.Segkk1528_pilon.1,0,6,0,18,0,0,0,0,0,4,0,0,0,0,1,0,0
Acerv_evm.model.Segkk1512_pilon.1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2164_pilon.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34934.1,0,28,51,52,3,9,0,0,45,25,16,95,39,16,14,0,79
Acerv_evm.model.Segkk1512_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thr_536_tRNA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1732_pilon.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1732_pilon.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15528.1,0,88,264,214,125,170,0,1,0,91,190,57,121,46,98,0,34
Acerv_evm.model.Segkk2164_pilon.41,0,10,0,0,22,14,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1732_pilon.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1732_pilon.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1732_pilon.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1732_pilon.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1732_pilon.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Acerv_evm.model.Segkk1732_pilon.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3056_pilon.28,0,0,11,46,2,0,0,0,19,0,0,0,0,0,0,0,0
MSTRG.32661.1,4,3420,5419,1315,1983,1759,187,5,713,2538,3146,2945,5345,4921,2123,1,373
MSTRG.22263.1,1,23,42,91,15,36,3,9,13,64,26,92,48,90,8,9,16
MSTRG.38175.1,0,501,311,117,128,237,0,0,0,444,291,187,397,457,132,0,36
Acerv_evm.model.Segkk3056_pilon.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3056_pilon.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20290.1,0,0,22,47,26,0,0,0,0,21,0,0,5,0,4,0,7
Acerv_evm.model.Segkk3004_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3056_pilon.25,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
Acerv_evm.model.Segkk3056_pilon.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3056_pilon.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3056_pilon.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MSTRG.12477.1,0,5,82,9,2,1,0,1,36,0,0,98,0,0,0,1,1
Acerv_evm.model.Segkk4124_pilon.10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4124_pilon.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4124_pilon.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4124_pilon.15,0,868,704,660,52,142,17,50,55,578,1241,373,1195,1280,531,1,142
Acerv_evm.model.Segkk4124_pilon.14,12,13,114,153,92,25,2,0,138,9,82,10,176,72,1,0,27
Acerv_evm.model.Segkk4124_pilon.17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Acerv_evm.model.Segkk4124_pilon.16,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1
Acerv_evm.model.Segkk4124_pilon.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4124_pilon.18,0,0,14,0,1,72,0,1,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3479_pilon.5,0,148,4730,1153,961,50,0,215,549,1586,1378,1649,1667,1095,87,0,63
Acerv_evm.model.Segkk3479_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Acerv_evm.model.Segkk3479_pilon.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3479_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2037.1,0,0,5,9,0,0,0,0,0,0,0,0,50,0,0,0,0
MSTRG.39871.1,0,37,31,7,16,55,1,0,0,23,11,84,7,20,2,0,0
MSTRG.1331.1,1,0,55,39,45,0,0,0,7,10,0,160,33,0,0,0,1
Acerv_evm.model.Segkk894_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thr_257_tRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4297_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18769.1,2,226,31,123,4,5,0,0,0,32,5,1,153,31,48,0,0
MSTRG.82.1,0,733,382,570,454,705,0,0,0,540,451,367,561,715,270,0,8
MSTRG.46308.1,0,0,61,80,22,0,1,0,23,2,0,41,47,19,0,0,47
MSTRG.12216.1,0,14,43,35,11,30,0,0,12,8,0,21,15,45,7,0,17
MSTRG.15403.1,0,0,47,20,41,40,0,0,0,1,0,47,53,5,6,0,1
Acerv_evm.model.Segkk3251_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.32155.1,1,227,276,51,133,60,14,0,0,154,111,363,685,271,111,39,37
MSTRG.14174.1,1,18,463,10,19,19,0,6,0,27,36,445,438,304,12,1,3
MSTRG.13353.2,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13353.4,0,92,0,1,0,0,0,1,0,0,3,0,0,1,0,0,0
MSTRG.15512.1,0,2,68,33,0,0,0,2,29,0,0,30,18,0,0,0,20
MSTRG.22273.1,0,26,15,0,0,0,0,0,0,15,0,4,6,2,5,0,0
Acerv_evm.model.Segkk1243_pilon.1,0,16,47,239,63,6,16,0,53,116,0,101,4,0,9,0,86
MSTRG.29058.1,0,9,3,83,2,37,0,0,8,0,7,0,0,0,27,0,0
Acerv_evm.model.Segkk3093_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4120.1,0,0,8,5,41,6,0,0,0,0,0,0,1,0,1,0,0
Acerv_evm.model.Segkk3093_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27554.1,0,3,36,0,1,10,0,0,51,54,0,103,0,0,4,0,43
MSTRG.39389.1,0,87,190,5,164,56,0,0,0,298,69,59,92,138,23,0,0
MSTRG.7890.1,0,0,68,53,28,9,0,10,2,1,0,0,19,54,0,0,29
MSTRG.9460.1,6,1770,631,448,476,332,71,32,189,477,402,1047,946,951,540,0,564
MSTRG.18400.1,1,1476,766,764,622,711,43,9,223,656,814,1484,1109,1223,486,0,445
MSTRG.26995.1,0,36,6,42,6,0,0,0,0,18,28,0,19,4,0,0,13
MSTRG.29022.1,0,26,96,29,73,83,0,0,13,24,97,45,50,20,6,0,4
MSTRG.14515.1,0,0,0,0,0,76,0,0,0,0,1,0,0,0,0,0,0
Acerv_evm.model.Segkk3284_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Acerv_evm.model.Segkk3164_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18775.2,0,43,113,124,149,72,0,0,74,78,381,154,162,0,0,0,28
