"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Location_Compare"
"Acerv_evm.model.Segkk3484_pilon.3",34.6548891383887,-1.1452473888964,0.606945398960485,-1.88690348564774,0.0591733082105865,0.119700254190696,"NurseryvsCCC"
"Acerv_evm.model.Segkk3490_pilon.5",798.299954768306,-1.67030322403498,0.449673885009082,-3.71447682357904,0.000203624529966736,0.00227735162066533,"NurseryvsCCC"
"Acerv_evm.model.Segkk3507_pilon.2",218.132534790216,-0.81784360403611,0.458572955039877,-1.78345363599777,0.0745124888515807,0.142136303849394,"NurseryvsCCC"
"Acerv_evm.model.Segkk3507_pilon.3",5285.888975152,-1.90106807083634,0.484960237935782,-3.92004936101191,8.85308339090916e-05,0.00130477586166018,"NurseryvsCCC"
"Acerv_evm.model.Segkk3515_pilon.13",181.906507633794,-1.43281940171522,0.596732237557698,-2.40110942820762,0.0163454477067936,0.045990146047751,"NurseryvsCCC"
"Acerv_evm.model.Segkk3515_pilon.12",269.706819421576,-1.24831935445613,0.491884765511932,-2.53782886151584,0.0111542515041519,0.0356820758711629,"NurseryvsCCC"
"Acerv_evm.model.Segkk3515_pilon.11",126.081007639713,-2.0317763133468,0.497348457014454,-4.0852168830349,4.40356648226576e-05,0.000775245639903157,"NurseryvsCCC"
"Acerv_evm.model.Segkk3515_pilon.10",1058.48713191434,-1.8241987846587,0.532904579150478,-3.42312461935816,0.000619056893625189,0.00500910087782996,"NurseryvsCCC"
"Acerv_evm.model.Segkk3515_pilon.15",476.329094030033,-2.15095083369963,0.7026137470918,-3.06135603324396,0.00220336923260365,0.0117071721457653,"NurseryvsCCC"
"Acerv_evm.model.Segkk3515_pilon.14",161.286226545104,-1.56795123450589,0.671746753831102,-2.33414039675452,0.0195883716343787,0.0523766826854445,"NurseryvsCCC"
"Acerv_evm.model.Segkk3515_pilon.7",233.81179813217,-1.0256266461055,0.567665410984415,-1.80674500552519,0.0708020469559874,0.136589473465768,"NurseryvsCCC"
"Acerv_evm.model.Segkk3515_pilon.6",145.073629222298,-1.12350032977532,0.496274126900323,-2.26387044755402,0.0235820840494504,0.0597026994953366,"NurseryvsCCC"
"Acerv_evm.model.Segkk3517_pilon.3",69.6514297460266,-1.28905234614539,0.475573731031633,-2.71052049773465,0.00671776962020781,0.025125676102167,"NurseryvsCCC"
"Acerv_evm.model.Segkk3520_pilon.9",147.693255597581,-0.36710215944054,0.459735039938795,-0.798508113476433,0.424575686717325,0.537998669555833,"NurseryvsCCC"
"Acerv_evm.model.Segkk3522_pilon.27",56.6970397001173,-1.83780780521055,0.555501725357096,-3.3083746122105,0.000938391949843139,0.00669873147940855,"NurseryvsCCC"
"Acerv_evm.model.Segkk3537_pilon.12",932.820958817502,-0.0855532923516166,1.14670308193112,-0.0746080600110882,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk3552_pilon.2",31.7039720745801,-1.09346593416741,0.486873985567254,-2.2458910654128,0.0247109863124461,0.0620531461557977,"NurseryvsCCC"
"Acerv_evm.model.Segkk3558_pilon.5",119.555420372048,-0.0274403981764446,0.467350016825571,-0.0587148757644876,0.95317921063314,0.97685087977138,"NurseryvsCCC"
"Acerv_evm.model.Segkk3578_pilon.19",179.963775628994,-0.923820133821558,0.527057411896463,-1.75278843057621,0.0796383297768331,0.150293067475182,"NurseryvsCCC"
"Acerv_evm.model.Segkk3579_pilon.5",154.364362890976,-0.336461538096246,0.575686433822318,-0.584452782502241,0.558915723964825,0.660876472080662,"NurseryvsCCC"
"Acerv_evm.model.Segkk3591_pilon.27",424.993651462135,-1.72186318237689,0.643051158652342,-2.67764571948746,0.00741415941302195,0.0271742325330841,"NurseryvsCCC"
"Acerv_evm.model.Segkk3591_pilon.5",272.847588541758,-1.09867457275262,0.636278535564119,-1.72671952823073,0.0842180467609942,0.155614838641956,"NurseryvsCCC"
"Acerv_evm.model.Segkk3591_pilon.4",62.3108069675475,-0.732710061385272,0.610772693449992,-1.19964443277009,0.230277462300692,0.339789628519972,"NurseryvsCCC"
"Acerv_evm.model.Segkk3592_pilon.5",122.858939857298,-0.371457618733069,0.418706157127627,-0.887155854791609,0.374994995939077,0.493351546198276,"NurseryvsCCC"
"Acerv_evm.model.Segkk3615_pilon.6",528.267074104044,-1.32629741490046,0.459565423327617,-2.88598172877545,0.00390194808945073,0.0166285605816216,"NurseryvsCCC"
"Acerv_evm.model.Segkk3619_pilon.2",84.2450013913004,-1.97702282667271,0.558147730472539,-3.54211388622673,0.000396934060461259,0.00359710664114868,"NurseryvsCCC"
"Acerv_evm.model.Segkk3636_pilon.7",787.542641970222,-3.16978233991794,0.598954468897586,-5.29219248627049,1.20858585283131e-07,1.06873520414654e-05,"NurseryvsCCC"
"Acerv_evm.model.Segkk3637_pilon.48",74.1947543278221,-1.02889927906822,0.546444596435888,-1.8828977096289,0.0597142316899676,0.12040100787,"NurseryvsCCC"
"Acerv_evm.model.Segkk3637_pilon.41",606.100615203725,-1.99657953540829,0.528635176188219,-3.77685713199193,0.000158819770772929,0.00194672154670184,"NurseryvsCCC"
"Acerv_evm.model.Segkk3637_pilon.8",164.504604090345,-1.60956823023051,0.391866186561636,-4.10744352390646,4.00062556554938e-05,0.000750420371234869,"NurseryvsCCC"
"Acerv_evm.model.Segkk3637_pilon.6",437.752886498307,0.511134929922986,0.649292395288956,0.787218414433323,0.431154019378819,0.544106703354718,"NurseryvsCCC"
"Acerv_evm.model.Segkk3638_pilon.11",183.062944687851,-1.93020012379706,0.628583670876284,-3.07071311780378,0.00213548224833326,0.0115417385467155,"NurseryvsCCC"
"Acerv_evm.model.Segkk3639_pilon.6",113.102291825208,-1.22780942687711,0.622100788333341,-1.97365033110875,0.0484215165080548,0.102646981912623,"NurseryvsCCC"
"Acerv_evm.model.Segkk3643_pilon.24",247.255503304407,-1.6813167793029,0.655021695947837,-2.56681082428877,0.0102638590954604,0.0337943020217552,"NurseryvsCCC"
"Acerv_evm.model.Segkk3643_pilon.13",322.462617898207,-1.19197143534388,0.416860836052335,-2.85939894625705,0.00424444625055734,0.0173994187357284,"NurseryvsCCC"
"Acerv_evm.model.Segkk3644_pilon.3",218.487099168992,-0.920328219789998,0.398794605498549,-2.30777499770705,0.0210116542311768,0.0552280847944732,"NurseryvsCCC"
"Acerv_evm.model.Segkk3663_pilon.3",167.521176780878,0.0600165136399237,0.428684257609299,0.1400016739001,0.888658667834045,0.92942936117023,"NurseryvsCCC"
"Acerv_evm.model.Segkk3664_pilon.2",607.455175742214,0.614356608151516,0.595741471876305,1.03124700420231,0.302425003401523,0.420676577765264,"NurseryvsCCC"
"Acerv_evm.model.Segkk3668_pilon.16",164.466951661935,-1.68867506160603,0.585178775127366,-2.88574215843438,0.00390491926047536,0.0166285605816216,"NurseryvsCCC"
"Acerv_evm.model.Segkk3668_pilon.17",212.958741297491,-1.23021743222092,0.733446509436617,-1.67731036468615,0.0934818068368262,0.168457753804936,"NurseryvsCCC"
"Acerv_evm.model.Segkk3674_pilon.8",252.209489997786,-1.83727786573775,0.758823651139651,-2.42121850442906,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk3683_pilon.4",122.857095558593,-0.762456919122209,0.475398213436344,-1.60382790168879,0.108751992548615,0.189626713767867,"NurseryvsCCC"
"Acerv_evm.model.Segkk3683_pilon.8",195.381981059191,-1.60690316065321,0.527590710728127,-3.04573816024077,0.0023210987245857,0.0120736143741054,"NurseryvsCCC"
"Acerv_evm.model.Segkk3684_pilon.19",1371.20040335766,-3.78186874374815,0.653326549053108,-5.78863471755335,7.09608241153847e-09,1.25499286078352e-06,"NurseryvsCCC"
"Acerv_evm.model.Segkk3684_pilon.20",1180.5090012094,-2.79216046068266,0.604563462028894,-4.61847371872635,3.86572929318922e-06,0.000120674724824131,"NurseryvsCCC"
"Acerv_evm.model.Segkk3684_pilon.22",1381.62637937354,1.24712525297356,0.767623948841997,1.62465651945189,0.104235766903321,0.183823190065971,"NurseryvsCCC"
"Acerv_evm.model.Segkk3685_pilon.15",48.4763639389915,-0.730455796546039,0.476341233010373,-1.53347169198374,0.12515967629681,0.214016131568302,"NurseryvsCCC"
"Acerv_evm.model.Segkk3690_pilon.3",188.830284628487,-0.628183369308164,0.606858911411304,-1.035139070212,0.300603968642542,0.41908526258949,"NurseryvsCCC"
"Acerv_evm.model.Segkk3692_pilon.7",42.1187426085896,-1.47534279070031,0.567727999392175,-2.5986789312485,0.00935832581380733,0.0319442308107098,"NurseryvsCCC"
"Acerv_evm.model.Segkk3692_pilon.17",51.3105860786894,-0.587352963918398,0.615404096493267,-0.954418352535007,0.339871920075735,0.45834579199756,"NurseryvsCCC"
"Acerv_evm.model.Segkk3693_pilon.9",106.399155529466,-0.732991968742712,0.652812569786587,-1.12282146923479,0.261513325310808,0.372987899464033,"NurseryvsCCC"
"Acerv_evm.model.Segkk3700_pilon.14",207.489704834807,-1.43266725751347,0.620508720192881,-2.30885918423215,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk3700_pilon.5",178.493438208977,-1.13668835896114,0.449058946031957,-2.53126759639311,0.0113651105184602,0.03616342461514,"NurseryvsCCC"
"Acerv_evm.model.Segkk3703_pilon.3",657.692471462255,0.564345957225553,0.456016552951063,1.23755585970169,0.215880789884311,0.321226463794203,"NurseryvsCCC"
"Acerv_evm.model.Segkk3707_pilon.5",112.092595908696,-1.52160561267669,0.491180809880707,-3.09785232254136,0.0019492853783467,0.0108215932663373,"NurseryvsCCC"
"Acerv_evm.model.Segkk3707_pilon.1",157.497144494278,-1.40370826736353,0.567072444481501,-2.47535968468192,0.0133102051952196,0.0401182345472532,"NurseryvsCCC"
"Acerv_evm.model.Segkk3707_pilon.3",25.5053960070865,-0.136315646784199,0.61246611257276,-0.222568471929955,0.823871376708998,0.883504161824882,"NurseryvsCCC"
"Acerv_evm.model.Segkk3709_pilon.2",391.715151675465,-1.34270540402274,0.531952232726274,-2.52410897335898,0.0115991966309179,0.0366321567068276,"NurseryvsCCC"
"Acerv_evm.model.Segkk3714_pilon.1",434.288068224597,-1.93320565900214,0.681266085390447,-2.83766607564823,0.00454446983322751,0.0183857962533845,"NurseryvsCCC"
"Acerv_evm.model.Segkk3714_pilon.4",261.229101220622,-0.286473072724025,0.509028387396612,-0.562784080057245,0.573581922171053,0.671801721521062,"NurseryvsCCC"
"Acerv_evm.model.Segkk3724_pilon.1",265.075121348116,0.416833923442521,0.519358101831982,0.802594437195033,0.422209184647926,0.536800535832115,"NurseryvsCCC"
"Acerv_evm.model.Segkk3730_pilon.10",64.8715729802854,0.775504015809787,0.498461882447495,1.55579401979945,0.119757080640793,0.205915646990696,"NurseryvsCCC"
"Acerv_evm.model.Segkk3731_pilon.10",441.276465211594,-1.02092322323714,0.413233455454101,-2.47057252931094,0.0134896960924047,0.0403387530492683,"NurseryvsCCC"
"Acerv_evm.model.Segkk3738_pilon.5",4318.04602784407,1.13205789877565,0.453072573297332,2.49862376470254,0.0124676598607758,0.038594066874722,"NurseryvsCCC"
"Acerv_evm.model.Segkk3743_pilon.7",411.333317288963,-1.62867821708121,0.541937002112917,-3.00529067166715,0.00265327156696858,0.0132017161140596,"NurseryvsCCC"
"Acerv_evm.model.Segkk3756_pilon.3",210.821034370709,-1.97460270621542,0.688335265420368,-2.86866416034855,0.00412209227449715,0.0169539874944434,"NurseryvsCCC"
"Acerv_evm.model.Segkk3757_pilon.5",90.4708405061013,-2.26120776324685,0.707249448614938,-3.19718561488474,0.00138775595266345,0.00863337622812737,"NurseryvsCCC"
"Acerv_evm.model.Segkk3757_pilon.18",96.8595514480726,-3.2795050486653,0.716503114776827,-4.57709810471205,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk3763_pilon.1",144.91867113815,0.250519580634826,0.59711993662289,0.419546501916651,0.674816777081497,0.758618946456303,"NurseryvsCCC"
"Acerv_evm.model.Segkk3765_pilon.3",3392.4191347477,1.57978934588693,0.526468843464724,3.00072713798264,0.00269335795784006,0.0132843711227331,"NurseryvsCCC"
"Acerv_evm.model.Segkk3766_pilon.10",78.971548811484,-0.767186191645538,0.552856324067518,-1.3876773372169,0.165235319981493,0.262594770394208,"NurseryvsCCC"
"Acerv_evm.model.Segkk3766_pilon.5",63.0644879378636,-0.221944038636374,0.688981874239495,-0.322133349126721,0.747351674781288,0.818779976441801,"NurseryvsCCC"
"Acerv_evm.model.Segkk3766_pilon.4",84.117127163127,-0.258546939953732,0.542214330439236,-0.47683531297354,0.633479397656217,0.72081571167132,"NurseryvsCCC"
"Acerv_evm.model.Segkk3767_pilon.9",655.834771646138,-3.32433495758472,0.708752287022454,-4.6904045580588,2.72665393511957e-06,0.000102173341519027,"NurseryvsCCC"
"Acerv_evm.model.Segkk3768_pilon.2",93.955991047348,-2.51928060152289,0.781827394758176,-3.2222976815773,0.00127166939666888,0.00815713322837343,"NurseryvsCCC"
"Acerv_evm.model.Segkk3768_pilon.3",179.111426467041,0.810524452110453,0.488313140360495,1.65984567098089,0.0969455033016909,0.17343718654262,"NurseryvsCCC"
"Acerv_evm.model.Segkk3770_pilon.3",2082.99641814441,1.30582700675636,0.498393474977257,2.6200724373768,0.00879110912987541,0.0305713289404094,"NurseryvsCCC"
"Acerv_evm.model.Segkk3772_pilon.3",238.400793382778,-0.729276190245362,0.427154372709409,-1.70728953474037,0.08776825030538,0.160025175078145,"NurseryvsCCC"
"Acerv_evm.model.Segkk3772_pilon.2",391.744941073675,-1.13430617053584,0.558614176771895,-2.03057175722024,0.0422984551379328,0.0928466089729802,"NurseryvsCCC"
"Acerv_evm.model.Segkk3775_pilon.1",799.495707202503,-1.83069589631683,0.623849632812064,-2.93451466512016,0.00334069766344471,0.0153177174346095,"NurseryvsCCC"
"Acerv_evm.model.Segkk3776_pilon.1",463.871137677185,-2.25989334240659,0.756269715705171,-2.98821081351828,0.00280615921166517,0.0134941627439215,"NurseryvsCCC"
"Acerv_evm.model.Segkk3777_pilon.1",683.053021872484,-1.21769425947871,0.496539735405585,-2.45236014894975,0.0141922535389606,0.0420335164622803,"NurseryvsCCC"
"Acerv_evm.model.Segkk3778_pilon.19",76.0376320828345,-1.47852748750619,0.629623489685071,-2.34827243857393,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk3782_pilon.21",80.0050286004559,-1.6101238196269,0.502188137185267,-3.20621635678522,0.00134492824434926,0.00840919781062817,"NurseryvsCCC"
"Acerv_evm.model.Segkk3782_pilon.5",82.2945296540767,-1.92173046431405,0.537647058532269,-3.57433456357078,0.000351119733821626,0.00334170342579681,"NurseryvsCCC"
"Acerv_evm.model.Segkk3784_pilon.5",39.5026857570078,-0.671026558615759,0.494507461287814,-1.35695942153885,0.174794104348447,0.272195095828147,"NurseryvsCCC"
"Acerv_evm.model.Segkk3790_pilon.1",113.145218460077,-0.561172680680111,0.477980509545774,-1.17404929588739,0.240375280979934,0.351043784745943,"NurseryvsCCC"
"Acerv_evm.model.Segkk3796_pilon.1",235.714161356458,-1.31257248637693,0.611068951479669,-2.14799407366159,0.0317142262571169,0.0747851659167823,"NurseryvsCCC"
"Acerv_evm.model.Segkk3798_pilon.1",314.458922548438,-1.41684929312829,0.424916509409773,-3.33441808391101,0.000854780732948429,0.00630396240280638,"NurseryvsCCC"
"Acerv_evm.model.Segkk3798_pilon.3",29.5205212640115,-1.04784205659214,0.612443402868361,-1.71092063639612,0.0870957645204452,0.159033269139102,"NurseryvsCCC"
"Acerv_evm.model.Segkk3799_pilon.9",497.522618505432,-3.92471156951461,0.595400391608454,-6.5917181527411,4.34765379981061e-11,1.79413180138851e-08,"NurseryvsCCC"
"Acerv_evm.model.Segkk3799_pilon.12",73.2128903752512,0.286997955350264,0.49749804894256,0.576882574635787,0.564018782712955,0.665005002855846,"NurseryvsCCC"
"Acerv_evm.model.Segkk3799_pilon.16",323.830327018871,-1.19328402769737,0.531073041400055,-2.24693014834936,0.0246444916065838,0.062011952457217,"NurseryvsCCC"
"Acerv_evm.model.Segkk3801_pilon.2",551.943522082373,-1.65702554852813,0.557234346437186,-2.97366011108743,0.00294270836497127,0.0139327416509406,"NurseryvsCCC"
"Acerv_evm.model.Segkk3802_pilon.1",82.8397219980683,-0.61339208573465,0.615312415799619,-0.996879097486643,0.318823198746427,0.437666204650456,"NurseryvsCCC"
"Acerv_evm.model.Segkk3804_pilon.15",109.883770257311,0.0360159389240575,0.439330234692302,0.0819791948744031,0.934663257844001,0.964260927675728,"NurseryvsCCC"
"Acerv_evm.model.Segkk3804_pilon.21",5752.7685316613,2.0448948710452,0.674336414298494,3.03245505905607,0.00242573214555877,0.012460814921999,"NurseryvsCCC"
"Acerv_evm.model.Segkk3804_pilon.7",519.907689909718,-0.765733540463732,0.385661720260931,-1.98550569121989,0.0470882375580376,0.10068262192893,"NurseryvsCCC"
"Acerv_evm.model.Segkk3807_pilon.10",86.7761107065966,0.14550484218075,0.447471669022192,0.325171071721043,0.745051601429409,0.818432903788472,"NurseryvsCCC"
"Acerv_evm.model.Segkk3809_pilon.7",324.380513990148,-1.48704087846636,0.657774442693429,-2.2607155005556,0.0237768799955864,0.0600730151725225,"NurseryvsCCC"
"Acerv_evm.model.Segkk3809_pilon.3",1081.25622355149,-0.987349270678539,0.673090692372288,-1.46688890793996,0.142406278396939,0.234752293815461,"NurseryvsCCC"
"Acerv_evm.model.Segkk3816_pilon.2",140.116193579268,-1.70597440124094,0.462040710028418,-3.69225993340719,0.000222270117960244,0.00241377549153318,"NurseryvsCCC"
"Acerv_evm.model.Segkk3817_pilon.6",389.348727030751,-1.72728923343723,0.662524581388446,-2.6071322966121,0.00913040758160824,0.0315738675587458,"NurseryvsCCC"
"Acerv_evm.model.Segkk3818_pilon.6",608.635717625967,0.36489441137726,0.56606380001143,0.644617110950907,0.519175343517302,0.623413264087701,"NurseryvsCCC"
"Acerv_evm.model.Segkk3818_pilon.16",41.0354420823302,-0.265729249260541,0.506086736419789,-0.525066614352294,0.599536883679133,0.694968784639295,"NurseryvsCCC"
"Acerv_evm.model.Segkk3819_pilon.3",57.6473779552847,-0.679695550639152,0.53993180298804,-1.25885444583491,0.208082910412331,0.312714225400822,"NurseryvsCCC"
"Acerv_evm.model.Segkk3819_pilon.7",146.365193178705,-1.3198696544206,0.560981387501556,-2.35278689066477,0.0186333096842804,0.0505878012919718,"NurseryvsCCC"
"Acerv_evm.model.Segkk3819_pilon.4",123.165141069732,-2.58968378185245,0.673683271626321,-3.8440672210856,0.000121011834847752,0.0015937516121438,"NurseryvsCCC"
"Acerv_evm.model.Segkk3819_pilon.8",255.068653521065,-1.1311044246423,0.510650458193356,-2.21502674969502,0.0267582285212402,0.065727553391459,"NurseryvsCCC"
"Acerv_evm.model.Segkk3826_pilon.7",103.802095933508,-0.416145811456408,0.403530016682936,-1.03126358449658,0.302417230217971,0.420676577765264,"NurseryvsCCC"
"Acerv_evm.model.Segkk3845_pilon.14",87.5732807239465,-0.86012160884158,0.540395642649718,-1.5916516362422,0.111463000915016,0.193264979177576,"NurseryvsCCC"
"Acerv_evm.model.Segkk3858_pilon.6",195.540456135734,-1.48653586025475,0.558114042412483,-2.66349840227833,0.00773327791256901,0.0278566671562195,"NurseryvsCCC"
"Acerv_evm.model.Segkk3858_pilon.1",118.755487359807,-0.338793728980338,0.420320965373487,-0.806035760503392,0.420222229949978,0.535772523870312,"NurseryvsCCC"
"Acerv_evm.model.Segkk3861_pilon.3",178.800869777948,-0.535605828660658,0.597036783028873,-0.897106918510841,0.369661867305576,0.487996791108973,"NurseryvsCCC"
"Acerv_evm.model.Segkk3862_pilon.6",225.908669590608,-1.81752988662467,0.688235216845758,-2.64085568732529,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk3869_pilon.6",174.255944839219,-0.370184212564047,0.445187877156671,-0.831523569168913,0.405677919218253,0.5228189889954,"NurseryvsCCC"
"Acerv_evm.model.Segkk3871_pilon.18",42.1890026171377,-0.463355683377724,0.494375891339297,-0.93725380119662,0.348628020946017,0.467101179579188,"NurseryvsCCC"
"Acerv_evm.model.Segkk3871_pilon.2",109.408575313061,-1.56924042297993,0.676682230624585,-2.31902117709151,0.0203938880953811,0.053947934748038,"NurseryvsCCC"
"Acerv_evm.model.Segkk3883_pilon.7",127.156997819556,-0.320847374837697,0.551823230001623,-0.581431439261362,0.560949713511222,0.662016916422205,"NurseryvsCCC"
"Acerv_evm.model.Segkk3883_pilon.16",42.3867941637186,-0.106818167362465,0.559300554259792,-0.190985269992865,0.848537133584126,0.901707271568368,"NurseryvsCCC"
"Acerv_evm.model.Segkk3905_pilon.28",512.771062809314,-0.845672899344437,0.522357607784998,-1.61895392493741,0.10545717700971,0.185712638887655,"NurseryvsCCC"
"Acerv_evm.model.Segkk3913_pilon.3",66.2366089901311,-0.268713510296144,0.403726692128196,-0.665582721022614,0.505677853787718,0.61315297060646,"NurseryvsCCC"
"Acerv_evm.model.Segkk3919_pilon.1",1196.00939990963,1.22456904505642,0.66936173057692,1.82945780901004,0.067331054258025,0.130856899798171,"NurseryvsCCC"
"Acerv_evm.model.Segkk3931_pilon.6",69.3452225758179,-0.399280157894533,0.495826240102884,-0.805282426786616,0.420656720269147,0.535774711618523,"NurseryvsCCC"
"Acerv_evm.model.Segkk3933_pilon.7",156.369209888513,-0.972260682775703,0.487296884001976,-1.99521218931447,0.0460197421634727,0.099255123342124,"NurseryvsCCC"
"Acerv_evm.model.Segkk3933_pilon.4",124.586264518157,-1.62930859422562,0.555187581868845,-2.93469927540728,0.003338710920334,0.0153177174346095,"NurseryvsCCC"
"Acerv_evm.model.Segkk3933_pilon.3",27.6567465477937,0.170206528644998,0.594961709988347,0.286079802762991,0.774817000440782,0.842162815228874,"NurseryvsCCC"
"Acerv_evm.model.Segkk3933_pilon.2",270.498221191925,-0.557286334325626,0.638475536272866,-0.872838977635406,0.382750851050288,0.499837081856811,"NurseryvsCCC"
"Acerv_evm.model.Segkk3940_pilon.37",381.404712603887,-1.16200346716646,0.509653501489543,-2.27998721439236,0.0226084467919315,0.0583109523508566,"NurseryvsCCC"
"Acerv_evm.model.Segkk3945_pilon.16",856.696218188944,-3.3319212959503,0.759844020575765,-4.38500693000856,1.15982086031935e-05,0.000326331414789853,"NurseryvsCCC"
"Acerv_evm.model.Segkk3945_pilon.8",183.865421210808,-1.12787425977881,0.528259872658942,-2.13507464442031,0.032754913393545,0.0769460773836978,"NurseryvsCCC"
"Acerv_evm.model.Segkk3945_pilon.10",255.185371441775,-1.27047036744312,0.492841002043812,-2.57785038617825,0.00994170324588759,0.033354549101379,"NurseryvsCCC"
"Acerv_evm.model.Segkk3949_pilon.4",108.953452985391,-0.768855552459901,0.748036215355254,-1.02783199085456,0.304028865110827,0.422432923689341,"NurseryvsCCC"
"Acerv_evm.model.Segkk3949_pilon.5",65.6879261269661,-0.351112682646666,0.463056046253144,-0.758250940653346,0.448300770677068,0.558908715103938,"NurseryvsCCC"
"Acerv_evm.model.Segkk3957_pilon.8",193.343925671169,-0.404207727190901,0.494935452444234,-0.816687762403613,0.414106886551552,0.530708411543293,"NurseryvsCCC"
"Acerv_evm.model.Segkk3959_pilon.28",73.9069119935418,-0.690264571006412,0.531642606834916,-1.29836202390895,0.194162962366187,0.295299443991817,"NurseryvsCCC"
"Acerv_evm.model.Segkk3959_pilon.6",95.0140201127437,-2.65217545840076,0.683807352727129,-3.87854188438231,0.000105084435722386,0.00144133495239014,"NurseryvsCCC"
"Acerv_evm.model.Segkk3960_pilon.4",95.8883277427384,1.17846512205151,0.4624985645899,2.54804060439941,0.0108329861367984,0.0350162841706433,"NurseryvsCCC"
"Acerv_evm.model.Segkk3961_pilon.14",151.492476773143,0.356670537529043,0.47464388376427,0.751448717089509,0.452382653014742,0.562551575067024,"NurseryvsCCC"
"Acerv_evm.model.Segkk3961_pilon.27",258.233209822117,-1.76678151756345,0.504160626434589,-3.50440201976518,0.000457633934135132,0.00398979443985418,"NurseryvsCCC"
"Acerv_evm.model.Segkk3961_pilon.15",1422.46214468337,1.12668809335748,0.612367467758903,1.83988887829206,0.0657845531670158,0.129066999715952,"NurseryvsCCC"
"Acerv_evm.model.Segkk3979_pilon.29",648.428183706352,1.1026956268738,0.518297685512347,2.12753338032711,0.033375790858497,0.0781081835213974,"NurseryvsCCC"
"Acerv_evm.model.Segkk3979_pilon.10",1750.35280547647,-3.17480771243835,0.651280940308808,-4.87471307072644,1.08966717895929e-06,5.21538664953779e-05,"NurseryvsCCC"
"Acerv_evm.model.Segkk3980_pilon.8",183.750711901169,0.089479222797279,0.559281751443815,0.159989526864203,0.87288932429772,0.918908999558314,"NurseryvsCCC"
"Acerv_evm.model.Segkk3980_pilon.3",1197.57992710209,-3.63277507530756,0.763932429065659,-4.75536177951064,1.98091353722737e-06,8.17456986362494e-05,"NurseryvsCCC"
"Acerv_evm.model.Segkk3980_pilon.11",387.750938761005,1.90282659974245,0.610470906976404,3.11698162516366,0.00182712959984638,0.0103110675296394,"NurseryvsCCC"
"Acerv_evm.model.Segkk3980_pilon.10",117.908218752547,-0.538239924001984,0.553673125044821,-0.97212578984832,0.330987973413973,0.44977596524957,"NurseryvsCCC"
"Acerv_evm.model.Segkk3985_pilon.4",91.1027596702904,-2.93321638179567,0.592623182657433,-4.94954714502154,7.43863580192322e-07,4.00392657512215e-05,"NurseryvsCCC"
"Acerv_evm.model.Segkk3986_pilon.4",1080.01274754719,1.01956795292761,0.86807054162375,1.17452200488279,0.24018600328464,0.351043784745943,"NurseryvsCCC"
"Acerv_evm.model.Segkk3986_pilon.11",77.2484767703797,-2.49302040370794,0.688587092999733,-3.62048668796194,0.000294049380444764,0.00305599450879103,"NurseryvsCCC"
"Acerv_evm.model.Segkk3987_pilon.3",98.8776355431979,-2.09215091980743,0.587753750402476,-3.5595705146497,0.000371461786168607,0.00348386129755103,"NurseryvsCCC"
"Acerv_evm.model.Segkk3987_pilon.11",97.7221249143413,-0.759790634301515,0.556993935992846,-1.36409139346766,0.172538803173411,0.270041767798587,"NurseryvsCCC"
"Acerv_evm.model.Segkk3987_pilon.23",89.3813309861465,-1.75772814526838,0.48333286560971,-3.63668244047724,0.000276172059184102,0.00292223084846084,"NurseryvsCCC"
"Acerv_evm.model.Segkk3988_pilon.3",164.308685933881,-1.25989146856656,0.539351708243715,-2.33593673536166,0.0194945390235851,0.052238613227702,"NurseryvsCCC"
"Acerv_evm.model.Segkk3991_pilon.2",263.499347599095,0.114897859497978,0.567568059162728,0.202438910440933,0.839573611924702,0.892948566634691,"NurseryvsCCC"
"Acerv_evm.model.Segkk3991_pilon.5",158.967333063896,-0.905296180039077,0.444177789772126,-2.03813923362426,0.0415360104859198,0.091660572159659,"NurseryvsCCC"
"Acerv_evm.model.Segkk3991_pilon.4",130.306444009358,-1.08482993907258,0.432703882826486,-2.50709545749002,0.0121727832802457,0.0379594602038895,"NurseryvsCCC"
"Acerv_evm.model.Segkk4002_pilon.13",156.230328097449,0.242020204413301,0.510021840487515,0.474529098953803,0.635122652478638,0.722021895104273,"NurseryvsCCC"
"Acerv_evm.model.Segkk4002_pilon.7",325.036771109988,-1.83447388280787,0.59596359844209,-3.07816431675252,0.00208280036018702,0.0114093223270422,"NurseryvsCCC"
"Acerv_evm.model.Segkk4002_pilon.6",244.636406826461,-1.19910925303062,0.587895308256021,-2.03966460727124,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk4002_pilon.8",164.889902570456,-1.32600087388143,0.50047136913602,-2.6495039589788,0.00806100277878512,0.0286767857475172,"NurseryvsCCC"
"Acerv_evm.model.Segkk4004_pilon.20",110.000569743652,-1.1404131293977,0.389857536705796,-2.92520477873513,0.00344229620780792,0.0154965916555135,"NurseryvsCCC"
