Temperature,Datetime_EST,Date,Time,Light,site,Time_period,year,month,day
30.154,2021-09-06T23:00:00Z,2021-09-06,19:00:00,3,Nursery,19H 0M 0S,2021,9,6
29.953,2021-09-07T01:00:00Z,2021-09-06,21:00:00,0,Nursery,21H 0M 0S,2021,9,6
29.953,2021-09-07T03:00:00Z,2021-09-06,23:00:00,0,Nursery,23H 0M 0S,2021,9,6
29.953,2021-09-07T05:00:00Z,2021-09-07,01:00:00,0,Nursery,1H 0M 0S,2021,9,7
29.853,2021-09-07T07:00:00Z,2021-09-07,03:00:00,0,Nursery,3H 0M 0S,2021,9,7
30.054,2021-09-07T09:00:00Z,2021-09-07,05:00:00,0,Nursery,5H 0M 0S,2021,9,7
29.953,2021-09-07T11:00:00Z,2021-09-07,07:00:00,0,Nursery,7H 0M 0S,2021,9,7
30.054,2021-09-07T13:00:00Z,2021-09-07,09:00:00,400,Nursery,9H 0M 0S,2021,9,7
30.457,2021-09-07T15:00:00Z,2021-09-07,11:00:00,576,Nursery,11H 0M 0S,2021,9,7
30.558,2021-09-07T17:00:00Z,2021-09-07,13:00:00,496,Nursery,13H 0M 0S,2021,9,7
30.457,2021-09-07T19:00:00Z,2021-09-07,15:00:00,96,Nursery,15H 0M 0S,2021,9,7
30.558,2021-09-07T21:00:00Z,2021-09-07,17:00:00,57,Nursery,17H 0M 0S,2021,9,7
30.255,2021-09-07T23:00:00Z,2021-09-07,19:00:00,4,Nursery,19H 0M 0S,2021,9,7
30.255,2021-09-08T01:00:00Z,2021-09-07,21:00:00,0,Nursery,21H 0M 0S,2021,9,7
30.255,2021-09-08T03:00:00Z,2021-09-07,23:00:00,0,Nursery,23H 0M 0S,2021,9,7
30.255,2021-09-08T05:00:00Z,2021-09-08,01:00:00,0,Nursery,1H 0M 0S,2021,9,8
30.255,2021-09-08T07:00:00Z,2021-09-08,03:00:00,0,Nursery,3H 0M 0S,2021,9,8
30.255,2021-09-08T09:00:00Z,2021-09-08,05:00:00,0,Nursery,5H 0M 0S,2021,9,8
30.255,2021-09-08T11:00:00Z,2021-09-08,07:00:00,0,Nursery,7H 0M 0S,2021,9,8
30.659,2021-09-08T13:00:00Z,2021-09-08,09:00:00,400,Nursery,9H 0M 0S,2021,9,8
30.862,2021-09-08T15:00:00Z,2021-09-08,11:00:00,704,Nursery,11H 0M 0S,2021,9,8
30.963,2021-09-08T17:00:00Z,2021-09-08,13:00:00,384,Nursery,13H 0M 0S,2021,9,8
30.76,2021-09-08T19:00:00Z,2021-09-08,15:00:00,144,Nursery,15H 0M 0S,2021,9,8
30.659,2021-09-08T21:00:00Z,2021-09-08,17:00:00,66,Nursery,17H 0M 0S,2021,9,8
30.659,2021-09-08T23:00:00Z,2021-09-08,19:00:00,11,Nursery,19H 0M 0S,2021,9,8
30.558,2021-09-09T01:00:00Z,2021-09-08,21:00:00,0,Nursery,21H 0M 0S,2021,9,8
30.558,2021-09-09T03:00:00Z,2021-09-08,23:00:00,0,Nursery,23H 0M 0S,2021,9,8
30.457,2021-09-09T05:00:00Z,2021-09-09,01:00:00,0,Nursery,1H 0M 0S,2021,9,9
30.457,2021-09-09T07:00:00Z,2021-09-09,03:00:00,0,Nursery,3H 0M 0S,2021,9,9
30.558,2021-09-09T09:00:00Z,2021-09-09,05:00:00,0,Nursery,5H 0M 0S,2021,9,9
30.457,2021-09-09T11:00:00Z,2021-09-09,07:00:00,0,Nursery,7H 0M 0S,2021,9,9
30.457,2021-09-09T13:00:00Z,2021-09-09,09:00:00,80,Nursery,9H 0M 0S,2021,9,9
30.862,2021-09-09T15:00:00Z,2021-09-09,11:00:00,480,Nursery,11H 0M 0S,2021,9,9
31.064,2021-09-09T17:00:00Z,2021-09-09,13:00:00,384,Nursery,13H 0M 0S,2021,9,9
31.166,2021-09-09T19:00:00Z,2021-09-09,15:00:00,464,Nursery,15H 0M 0S,2021,9,9
31.064,2021-09-09T21:00:00Z,2021-09-09,17:00:00,80,Nursery,17H 0M 0S,2021,9,9
30.76,2021-09-09T23:00:00Z,2021-09-09,19:00:00,10,Nursery,19H 0M 0S,2021,9,9
30.76,2021-09-10T01:00:00Z,2021-09-09,21:00:00,0,Nursery,21H 0M 0S,2021,9,9
30.558,2021-09-10T03:00:00Z,2021-09-09,23:00:00,0,Nursery,23H 0M 0S,2021,9,9
30.558,2021-09-10T05:00:00Z,2021-09-10,01:00:00,0,Nursery,1H 0M 0S,2021,9,10
30.659,2021-09-10T07:00:00Z,2021-09-10,03:00:00,0,Nursery,3H 0M 0S,2021,9,10
30.76,2021-09-10T09:00:00Z,2021-09-10,05:00:00,0,Nursery,5H 0M 0S,2021,9,10
30.76,2021-09-10T11:00:00Z,2021-09-10,07:00:00,0,Nursery,7H 0M 0S,2021,9,10
30.76,2021-09-10T13:00:00Z,2021-09-10,09:00:00,136,Nursery,9H 0M 0S,2021,9,10
30.862,2021-09-10T15:00:00Z,2021-09-10,11:00:00,152,Nursery,11H 0M 0S,2021,9,10
31.064,2021-09-10T17:00:00Z,2021-09-10,13:00:00,320,Nursery,13H 0M 0S,2021,9,10
31.064,2021-09-10T19:00:00Z,2021-09-10,15:00:00,109,Nursery,15H 0M 0S,2021,9,10
31.166,2021-09-10T21:00:00Z,2021-09-10,17:00:00,416,Nursery,17H 0M 0S,2021,9,10
31.064,2021-09-10T23:00:00Z,2021-09-10,19:00:00,12,Nursery,19H 0M 0S,2021,9,10
30.862,2021-09-11T01:00:00Z,2021-09-10,21:00:00,0,Nursery,21H 0M 0S,2021,9,10
30.76,2021-09-11T03:00:00Z,2021-09-10,23:00:00,0,Nursery,23H 0M 0S,2021,9,10
30.76,2021-09-11T05:00:00Z,2021-09-11,01:00:00,0,Nursery,1H 0M 0S,2021,9,11
30.659,2021-09-11T07:00:00Z,2021-09-11,03:00:00,0,Nursery,3H 0M 0S,2021,9,11
30.659,2021-09-11T09:00:00Z,2021-09-11,05:00:00,0,Nursery,5H 0M 0S,2021,9,11
30.76,2021-09-11T11:00:00Z,2021-09-11,07:00:00,0,Nursery,7H 0M 0S,2021,9,11
30.76,2021-09-11T13:00:00Z,2021-09-11,09:00:00,40,Nursery,9H 0M 0S,2021,9,11
30.862,2021-09-11T15:00:00Z,2021-09-11,11:00:00,84,Nursery,11H 0M 0S,2021,9,11
30.862,2021-09-11T17:00:00Z,2021-09-11,13:00:00,115,Nursery,13H 0M 0S,2021,9,11
31.166,2021-09-11T19:00:00Z,2021-09-11,15:00:00,336,Nursery,15H 0M 0S,2021,9,11
31.064,2021-09-11T21:00:00Z,2021-09-11,17:00:00,84,Nursery,17H 0M 0S,2021,9,11
31.064,2021-09-11T23:00:00Z,2021-09-11,19:00:00,13,Nursery,19H 0M 0S,2021,9,11
30.963,2021-09-12T01:00:00Z,2021-09-11,21:00:00,0,Nursery,21H 0M 0S,2021,9,11
30.862,2021-09-12T03:00:00Z,2021-09-11,23:00:00,0,Nursery,23H 0M 0S,2021,9,11
30.76,2021-09-12T05:00:00Z,2021-09-12,01:00:00,0,Nursery,1H 0M 0S,2021,9,12
30.76,2021-09-12T07:00:00Z,2021-09-12,03:00:00,0,Nursery,3H 0M 0S,2021,9,12
30.659,2021-09-12T09:00:00Z,2021-09-12,05:00:00,0,Nursery,5H 0M 0S,2021,9,12
30.558,2021-09-12T11:00:00Z,2021-09-12,07:00:00,0,Nursery,7H 0M 0S,2021,9,12
30.76,2021-09-12T13:00:00Z,2021-09-12,09:00:00,69,Nursery,9H 0M 0S,2021,9,12
30.862,2021-09-12T15:00:00Z,2021-09-12,11:00:00,99,Nursery,11H 0M 0S,2021,9,12
30.76,2021-09-12T17:00:00Z,2021-09-12,13:00:00,128,Nursery,13H 0M 0S,2021,9,12
30.76,2021-09-12T19:00:00Z,2021-09-12,15:00:00,160,Nursery,15H 0M 0S,2021,9,12
30.963,2021-09-12T21:00:00Z,2021-09-12,17:00:00,200,Nursery,17H 0M 0S,2021,9,12
30.76,2021-09-12T23:00:00Z,2021-09-12,19:00:00,3,Nursery,19H 0M 0S,2021,9,12
30.659,2021-09-13T01:00:00Z,2021-09-12,21:00:00,0,Nursery,21H 0M 0S,2021,9,12
30.659,2021-09-13T03:00:00Z,2021-09-12,23:00:00,0,Nursery,23H 0M 0S,2021,9,12
30.558,2021-09-13T05:00:00Z,2021-09-13,01:00:00,0,Nursery,1H 0M 0S,2021,9,13
30.457,2021-09-13T07:00:00Z,2021-09-13,03:00:00,0,Nursery,3H 0M 0S,2021,9,13
30.457,2021-09-13T09:00:00Z,2021-09-13,05:00:00,0,Nursery,5H 0M 0S,2021,9,13
30.356,2021-09-13T11:00:00Z,2021-09-13,07:00:00,0,Nursery,7H 0M 0S,2021,9,13
30.356,2021-09-13T13:00:00Z,2021-09-13,09:00:00,23,Nursery,9H 0M 0S,2021,9,13
30.356,2021-09-13T15:00:00Z,2021-09-13,11:00:00,87,Nursery,11H 0M 0S,2021,9,13
30.558,2021-09-13T17:00:00Z,2021-09-13,13:00:00,160,Nursery,13H 0M 0S,2021,9,13
30.457,2021-09-13T19:00:00Z,2021-09-13,15:00:00,82,Nursery,15H 0M 0S,2021,9,13
30.356,2021-09-13T21:00:00Z,2021-09-13,17:00:00,21,Nursery,17H 0M 0S,2021,9,13
30.356,2021-09-13T23:00:00Z,2021-09-13,19:00:00,6,Nursery,19H 0M 0S,2021,9,13
30.356,2021-09-14T01:00:00Z,2021-09-13,21:00:00,0,Nursery,21H 0M 0S,2021,9,13
30.255,2021-09-14T03:00:00Z,2021-09-13,23:00:00,0,Nursery,23H 0M 0S,2021,9,13
30.255,2021-09-14T05:00:00Z,2021-09-14,01:00:00,0,Nursery,1H 0M 0S,2021,9,14
30.255,2021-09-14T07:00:00Z,2021-09-14,03:00:00,0,Nursery,3H 0M 0S,2021,9,14
30.154,2021-09-14T09:00:00Z,2021-09-14,05:00:00,0,Nursery,5H 0M 0S,2021,9,14
30.054,2021-09-14T11:00:00Z,2021-09-14,07:00:00,0,Nursery,7H 0M 0S,2021,9,14
30.255,2021-09-14T13:00:00Z,2021-09-14,09:00:00,42,Nursery,9H 0M 0S,2021,9,14
30.356,2021-09-14T15:00:00Z,2021-09-14,11:00:00,82,Nursery,11H 0M 0S,2021,9,14
30.457,2021-09-14T17:00:00Z,2021-09-14,13:00:00,104,Nursery,13H 0M 0S,2021,9,14
30.558,2021-09-14T19:00:00Z,2021-09-14,15:00:00,216,Nursery,15H 0M 0S,2021,9,14
30.659,2021-09-14T21:00:00Z,2021-09-14,17:00:00,384,Nursery,17H 0M 0S,2021,9,14
30.457,2021-09-14T23:00:00Z,2021-09-14,19:00:00,9,Nursery,19H 0M 0S,2021,9,14
30.457,2021-09-15T01:00:00Z,2021-09-14,21:00:00,0,Nursery,21H 0M 0S,2021,9,14
30.356,2021-09-15T03:00:00Z,2021-09-14,23:00:00,0,Nursery,23H 0M 0S,2021,9,14
30.356,2021-09-15T05:00:00Z,2021-09-15,01:00:00,0,Nursery,1H 0M 0S,2021,9,15
30.356,2021-09-15T07:00:00Z,2021-09-15,03:00:00,0,Nursery,3H 0M 0S,2021,9,15
30.255,2021-09-15T09:00:00Z,2021-09-15,05:00:00,0,Nursery,5H 0M 0S,2021,9,15
30.154,2021-09-15T11:00:00Z,2021-09-15,07:00:00,0,Nursery,7H 0M 0S,2021,9,15
30.255,2021-09-15T13:00:00Z,2021-09-15,09:00:00,152,Nursery,9H 0M 0S,2021,9,15
30.457,2021-09-15T15:00:00Z,2021-09-15,11:00:00,71,Nursery,11H 0M 0S,2021,9,15
30.659,2021-09-15T17:00:00Z,2021-09-15,13:00:00,94,Nursery,13H 0M 0S,2021,9,15
30.659,2021-09-15T19:00:00Z,2021-09-15,15:00:00,73,Nursery,15H 0M 0S,2021,9,15
30.457,2021-09-15T21:00:00Z,2021-09-15,17:00:00,67,Nursery,17H 0M 0S,2021,9,15
30.255,2021-09-15T23:00:00Z,2021-09-15,19:00:00,3,Nursery,19H 0M 0S,2021,9,15
30.457,2021-09-16T01:00:00Z,2021-09-15,21:00:00,0,Nursery,21H 0M 0S,2021,9,15
30.558,2021-09-16T03:00:00Z,2021-09-15,23:00:00,0,Nursery,23H 0M 0S,2021,9,15
30.558,2021-09-16T05:00:00Z,2021-09-16,01:00:00,0,Nursery,1H 0M 0S,2021,9,16
30.356,2021-09-16T07:00:00Z,2021-09-16,03:00:00,0,Nursery,3H 0M 0S,2021,9,16
30.356,2021-09-16T09:00:00Z,2021-09-16,05:00:00,0,Nursery,5H 0M 0S,2021,9,16
30.255,2021-09-16T11:00:00Z,2021-09-16,07:00:00,0,Nursery,7H 0M 0S,2021,9,16
30.457,2021-09-16T13:00:00Z,2021-09-16,09:00:00,35,Nursery,9H 0M 0S,2021,9,16
30.659,2021-09-16T15:00:00Z,2021-09-16,11:00:00,104,Nursery,11H 0M 0S,2021,9,16
30.558,2021-09-16T17:00:00Z,2021-09-16,13:00:00,87,Nursery,13H 0M 0S,2021,9,16
30.862,2021-09-16T19:00:00Z,2021-09-16,15:00:00,94,Nursery,15H 0M 0S,2021,9,16
30.659,2021-09-16T21:00:00Z,2021-09-16,17:00:00,39,Nursery,17H 0M 0S,2021,9,16
30.255,2021-09-16T23:00:00Z,2021-09-16,19:00:00,6,Nursery,19H 0M 0S,2021,9,16
30.356,2021-09-17T01:00:00Z,2021-09-16,21:00:00,0,Nursery,21H 0M 0S,2021,9,16
30.356,2021-09-17T03:00:00Z,2021-09-16,23:00:00,0,Nursery,23H 0M 0S,2021,9,16
30.356,2021-09-17T05:00:00Z,2021-09-17,01:00:00,0,Nursery,1H 0M 0S,2021,9,17
30.457,2021-09-17T07:00:00Z,2021-09-17,03:00:00,0,Nursery,3H 0M 0S,2021,9,17
30.356,2021-09-17T09:00:00Z,2021-09-17,05:00:00,0,Nursery,5H 0M 0S,2021,9,17
30.154,2021-09-17T11:00:00Z,2021-09-17,07:00:00,0,Nursery,7H 0M 0S,2021,9,17
30.154,2021-09-17T13:00:00Z,2021-09-17,09:00:00,34,Nursery,9H 0M 0S,2021,9,17
30.457,2021-09-17T15:00:00Z,2021-09-17,11:00:00,80,Nursery,11H 0M 0S,2021,9,17
30.659,2021-09-17T17:00:00Z,2021-09-17,13:00:00,200,Nursery,13H 0M 0S,2021,9,17
30.558,2021-09-17T19:00:00Z,2021-09-17,15:00:00,75,Nursery,15H 0M 0S,2021,9,17
30.255,2021-09-17T21:00:00Z,2021-09-17,17:00:00,18,Nursery,17H 0M 0S,2021,9,17
30.154,2021-09-17T23:00:00Z,2021-09-17,19:00:00,1,Nursery,19H 0M 0S,2021,9,17
30.154,2021-09-18T01:00:00Z,2021-09-17,21:00:00,0,Nursery,21H 0M 0S,2021,9,17
30.154,2021-09-18T03:00:00Z,2021-09-17,23:00:00,0,Nursery,23H 0M 0S,2021,9,17
30.154,2021-09-18T05:00:00Z,2021-09-18,01:00:00,0,Nursery,1H 0M 0S,2021,9,18
30.154,2021-09-18T07:00:00Z,2021-09-18,03:00:00,0,Nursery,3H 0M 0S,2021,9,18
30.054,2021-09-18T09:00:00Z,2021-09-18,05:00:00,0,Nursery,5H 0M 0S,2021,9,18
30.054,2021-09-18T11:00:00Z,2021-09-18,07:00:00,0,Nursery,7H 0M 0S,2021,9,18
30.356,2021-09-18T13:00:00Z,2021-09-18,09:00:00,144,Nursery,9H 0M 0S,2021,9,18
30.457,2021-09-18T15:00:00Z,2021-09-18,11:00:00,400,Nursery,11H 0M 0S,2021,9,18
30.457,2021-09-18T17:00:00Z,2021-09-18,13:00:00,320,Nursery,13H 0M 0S,2021,9,18
30.457,2021-09-18T19:00:00Z,2021-09-18,15:00:00,54,Nursery,15H 0M 0S,2021,9,18
30.457,2021-09-18T21:00:00Z,2021-09-18,17:00:00,16,Nursery,17H 0M 0S,2021,9,18
30.154,2021-09-18T23:00:00Z,2021-09-18,19:00:00,1,Nursery,19H 0M 0S,2021,9,18
30.154,2021-09-19T01:00:00Z,2021-09-18,21:00:00,0,Nursery,21H 0M 0S,2021,9,18
30.154,2021-09-19T03:00:00Z,2021-09-18,23:00:00,0,Nursery,23H 0M 0S,2021,9,18
30.356,2021-09-19T05:00:00Z,2021-09-19,01:00:00,0,Nursery,1H 0M 0S,2021,9,19
30.558,2021-09-19T07:00:00Z,2021-09-19,03:00:00,0,Nursery,3H 0M 0S,2021,9,19
30.558,2021-09-19T09:00:00Z,2021-09-19,05:00:00,0,Nursery,5H 0M 0S,2021,9,19
30.457,2021-09-19T11:00:00Z,2021-09-19,07:00:00,0,Nursery,7H 0M 0S,2021,9,19
30.457,2021-09-19T13:00:00Z,2021-09-19,09:00:00,192,Nursery,9H 0M 0S,2021,9,19
30.659,2021-09-19T15:00:00Z,2021-09-19,11:00:00,53,Nursery,11H 0M 0S,2021,9,19
30.659,2021-09-19T17:00:00Z,2021-09-19,13:00:00,192,Nursery,13H 0M 0S,2021,9,19
30.558,2021-09-19T19:00:00Z,2021-09-19,15:00:00,67,Nursery,15H 0M 0S,2021,9,19
30.659,2021-09-19T21:00:00Z,2021-09-19,17:00:00,13,Nursery,17H 0M 0S,2021,9,19
30.154,2021-09-19T23:00:00Z,2021-09-19,19:00:00,2,Nursery,19H 0M 0S,2021,9,19
29.953,2021-09-20T01:00:00Z,2021-09-19,21:00:00,0,Nursery,21H 0M 0S,2021,9,19
29.953,2021-09-20T03:00:00Z,2021-09-19,23:00:00,0,Nursery,23H 0M 0S,2021,9,19
29.953,2021-09-20T05:00:00Z,2021-09-20,01:00:00,0,Nursery,1H 0M 0S,2021,9,20
30.558,2021-09-20T07:00:00Z,2021-09-20,03:00:00,0,Nursery,3H 0M 0S,2021,9,20
30.558,2021-09-20T09:00:00Z,2021-09-20,05:00:00,0,Nursery,5H 0M 0S,2021,9,20
29.953,2021-09-20T11:00:00Z,2021-09-20,07:00:00,0,Nursery,7H 0M 0S,2021,9,20
29.752,2021-09-20T13:00:00Z,2021-09-20,09:00:00,31,Nursery,9H 0M 0S,2021,9,20
29.953,2021-09-20T15:00:00Z,2021-09-20,11:00:00,480,Nursery,11H 0M 0S,2021,9,20
30.255,2021-09-20T17:00:00Z,2021-09-20,13:00:00,576,Nursery,13H 0M 0S,2021,9,20
30.558,2021-09-20T19:00:00Z,2021-09-20,15:00:00,176,Nursery,15H 0M 0S,2021,9,20
30.659,2021-09-20T21:00:00Z,2021-09-20,17:00:00,57,Nursery,17H 0M 0S,2021,9,20
29.953,2021-09-20T23:00:00Z,2021-09-20,19:00:00,5,Nursery,19H 0M 0S,2021,9,20
29.853,2021-09-21T01:00:00Z,2021-09-20,21:00:00,0,Nursery,21H 0M 0S,2021,9,20
29.853,2021-09-21T03:00:00Z,2021-09-20,23:00:00,0,Nursery,23H 0M 0S,2021,9,20
29.853,2021-09-21T05:00:00Z,2021-09-21,01:00:00,0,Nursery,1H 0M 0S,2021,9,21
30.154,2021-09-21T07:00:00Z,2021-09-21,03:00:00,0,Nursery,3H 0M 0S,2021,9,21
30.356,2021-09-21T09:00:00Z,2021-09-21,05:00:00,0,Nursery,5H 0M 0S,2021,9,21
29.853,2021-09-21T11:00:00Z,2021-09-21,07:00:00,0,Nursery,7H 0M 0S,2021,9,21
29.652,2021-09-21T13:00:00Z,2021-09-21,09:00:00,20,Nursery,9H 0M 0S,2021,9,21
29.652,2021-09-21T15:00:00Z,2021-09-21,11:00:00,88,Nursery,11H 0M 0S,2021,9,21
29.652,2021-09-21T17:00:00Z,2021-09-21,13:00:00,70,Nursery,13H 0M 0S,2021,9,21
30.054,2021-09-21T19:00:00Z,2021-09-21,15:00:00,104,Nursery,15H 0M 0S,2021,9,21
29.953,2021-09-21T21:00:00Z,2021-09-21,17:00:00,52,Nursery,17H 0M 0S,2021,9,21
29.752,2021-09-21T23:00:00Z,2021-09-21,19:00:00,0,Nursery,19H 0M 0S,2021,9,21
29.652,2021-09-22T01:00:00Z,2021-09-21,21:00:00,0,Nursery,21H 0M 0S,2021,9,21
29.652,2021-09-22T03:00:00Z,2021-09-21,23:00:00,0,Nursery,23H 0M 0S,2021,9,21
29.552,2021-09-22T05:00:00Z,2021-09-22,01:00:00,0,Nursery,1H 0M 0S,2021,9,22
29.552,2021-09-22T07:00:00Z,2021-09-22,03:00:00,0,Nursery,3H 0M 0S,2021,9,22
29.652,2021-09-22T09:00:00Z,2021-09-22,05:00:00,0,Nursery,5H 0M 0S,2021,9,22
29.652,2021-09-22T11:00:00Z,2021-09-22,07:00:00,0,Nursery,7H 0M 0S,2021,9,22
29.552,2021-09-22T13:00:00Z,2021-09-22,09:00:00,31,Nursery,9H 0M 0S,2021,9,22
29.652,2021-09-22T15:00:00Z,2021-09-22,11:00:00,224,Nursery,11H 0M 0S,2021,9,22
29.953,2021-09-22T17:00:00Z,2021-09-22,13:00:00,512,Nursery,13H 0M 0S,2021,9,22
30.054,2021-09-22T19:00:00Z,2021-09-22,15:00:00,152,Nursery,15H 0M 0S,2021,9,22
29.853,2021-09-22T21:00:00Z,2021-09-22,17:00:00,15,Nursery,17H 0M 0S,2021,9,22
29.752,2021-09-22T23:00:00Z,2021-09-22,19:00:00,0,Nursery,19H 0M 0S,2021,9,22
29.652,2021-09-23T01:00:00Z,2021-09-22,21:00:00,0,Nursery,21H 0M 0S,2021,9,22
29.652,2021-09-23T03:00:00Z,2021-09-22,23:00:00,0,Nursery,23H 0M 0S,2021,9,22
29.552,2021-09-23T05:00:00Z,2021-09-23,01:00:00,0,Nursery,1H 0M 0S,2021,9,23
29.552,2021-09-23T07:00:00Z,2021-09-23,03:00:00,0,Nursery,3H 0M 0S,2021,9,23
29.552,2021-09-23T09:00:00Z,2021-09-23,05:00:00,0,Nursery,5H 0M 0S,2021,9,23
29.552,2021-09-23T11:00:00Z,2021-09-23,07:00:00,0,Nursery,7H 0M 0S,2021,9,23
29.652,2021-09-23T13:00:00Z,2021-09-23,09:00:00,53,Nursery,9H 0M 0S,2021,9,23
29.853,2021-09-23T15:00:00Z,2021-09-23,11:00:00,448,Nursery,11H 0M 0S,2021,9,23
29.953,2021-09-23T17:00:00Z,2021-09-23,13:00:00,100,Nursery,13H 0M 0S,2021,9,23
30.154,2021-09-23T19:00:00Z,2021-09-23,15:00:00,672,Nursery,15H 0M 0S,2021,9,23
30.054,2021-09-23T21:00:00Z,2021-09-23,17:00:00,59,Nursery,17H 0M 0S,2021,9,23
29.953,2021-09-23T23:00:00Z,2021-09-23,19:00:00,2,Nursery,19H 0M 0S,2021,9,23
29.853,2021-09-24T01:00:00Z,2021-09-23,21:00:00,0,Nursery,21H 0M 0S,2021,9,23
29.752,2021-09-24T03:00:00Z,2021-09-23,23:00:00,0,Nursery,23H 0M 0S,2021,9,23
29.752,2021-09-24T05:00:00Z,2021-09-24,01:00:00,0,Nursery,1H 0M 0S,2021,9,24
29.853,2021-09-24T07:00:00Z,2021-09-24,03:00:00,0,Nursery,3H 0M 0S,2021,9,24
29.853,2021-09-24T09:00:00Z,2021-09-24,05:00:00,0,Nursery,5H 0M 0S,2021,9,24
29.853,2021-09-24T11:00:00Z,2021-09-24,07:00:00,0,Nursery,7H 0M 0S,2021,9,24
29.853,2021-09-24T13:00:00Z,2021-09-24,09:00:00,56,Nursery,9H 0M 0S,2021,9,24
29.953,2021-09-24T15:00:00Z,2021-09-24,11:00:00,66,Nursery,11H 0M 0S,2021,9,24
30.054,2021-09-24T17:00:00Z,2021-09-24,13:00:00,240,Nursery,13H 0M 0S,2021,9,24
29.953,2021-09-24T19:00:00Z,2021-09-24,15:00:00,35,Nursery,15H 0M 0S,2021,9,24
30.054,2021-09-24T21:00:00Z,2021-09-24,17:00:00,49,Nursery,17H 0M 0S,2021,9,24
30.154,2021-09-24T23:00:00Z,2021-09-24,19:00:00,2,Nursery,19H 0M 0S,2021,9,24
30.054,2021-09-25T01:00:00Z,2021-09-24,21:00:00,0,Nursery,21H 0M 0S,2021,9,24
30.054,2021-09-25T03:00:00Z,2021-09-24,23:00:00,0,Nursery,23H 0M 0S,2021,9,24
29.853,2021-09-25T05:00:00Z,2021-09-25,01:00:00,0,Nursery,1H 0M 0S,2021,9,25
29.953,2021-09-25T07:00:00Z,2021-09-25,03:00:00,0,Nursery,3H 0M 0S,2021,9,25
29.953,2021-09-25T09:00:00Z,2021-09-25,05:00:00,0,Nursery,5H 0M 0S,2021,9,25
30.054,2021-09-25T11:00:00Z,2021-09-25,07:00:00,0,Nursery,7H 0M 0S,2021,9,25
30.054,2021-09-25T13:00:00Z,2021-09-25,09:00:00,208,Nursery,9H 0M 0S,2021,9,25
30.054,2021-09-25T15:00:00Z,2021-09-25,11:00:00,72,Nursery,11H 0M 0S,2021,9,25
30.255,2021-09-25T17:00:00Z,2021-09-25,13:00:00,336,Nursery,13H 0M 0S,2021,9,25
30.356,2021-09-25T19:00:00Z,2021-09-25,15:00:00,288,Nursery,15H 0M 0S,2021,9,25
30.255,2021-09-25T21:00:00Z,2021-09-25,17:00:00,5,Nursery,17H 0M 0S,2021,9,25
30.154,2021-09-25T23:00:00Z,2021-09-25,19:00:00,0,Nursery,19H 0M 0S,2021,9,25
30.054,2021-09-26T01:00:00Z,2021-09-25,21:00:00,0,Nursery,21H 0M 0S,2021,9,25
29.953,2021-09-26T03:00:00Z,2021-09-25,23:00:00,0,Nursery,23H 0M 0S,2021,9,25
29.953,2021-09-26T05:00:00Z,2021-09-26,01:00:00,0,Nursery,1H 0M 0S,2021,9,26
29.853,2021-09-26T07:00:00Z,2021-09-26,03:00:00,0,Nursery,3H 0M 0S,2021,9,26
29.752,2021-09-26T09:00:00Z,2021-09-26,05:00:00,0,Nursery,5H 0M 0S,2021,9,26
29.752,2021-09-26T11:00:00Z,2021-09-26,07:00:00,0,Nursery,7H 0M 0S,2021,9,26
29.853,2021-09-26T13:00:00Z,2021-09-26,09:00:00,88,Nursery,9H 0M 0S,2021,9,26
29.953,2021-09-26T15:00:00Z,2021-09-26,11:00:00,75,Nursery,11H 0M 0S,2021,9,26
30.154,2021-09-26T17:00:00Z,2021-09-26,13:00:00,200,Nursery,13H 0M 0S,2021,9,26
30.154,2021-09-26T19:00:00Z,2021-09-26,15:00:00,136,Nursery,15H 0M 0S,2021,9,26
30.154,2021-09-26T21:00:00Z,2021-09-26,17:00:00,576,Nursery,17H 0M 0S,2021,9,26
29.853,2021-09-26T23:00:00Z,2021-09-26,19:00:00,6,Nursery,19H 0M 0S,2021,9,26
29.752,2021-09-27T01:00:00Z,2021-09-26,21:00:00,0,Nursery,21H 0M 0S,2021,9,26
29.752,2021-09-27T03:00:00Z,2021-09-26,23:00:00,0,Nursery,23H 0M 0S,2021,9,26
29.652,2021-09-27T05:00:00Z,2021-09-27,01:00:00,0,Nursery,1H 0M 0S,2021,9,27
29.652,2021-09-27T07:00:00Z,2021-09-27,03:00:00,0,Nursery,3H 0M 0S,2021,9,27
29.452,2021-09-27T09:00:00Z,2021-09-27,05:00:00,0,Nursery,5H 0M 0S,2021,9,27
29.352,2021-09-27T11:00:00Z,2021-09-27,07:00:00,0,Nursery,7H 0M 0S,2021,9,27
29.452,2021-09-27T13:00:00Z,2021-09-27,09:00:00,152,Nursery,9H 0M 0S,2021,9,27
29.552,2021-09-27T15:00:00Z,2021-09-27,11:00:00,110,Nursery,11H 0M 0S,2021,9,27
29.853,2021-09-27T17:00:00Z,2021-09-27,13:00:00,98,Nursery,13H 0M 0S,2021,9,27
29.953,2021-09-27T19:00:00Z,2021-09-27,15:00:00,304,Nursery,15H 0M 0S,2021,9,27
29.853,2021-09-27T21:00:00Z,2021-09-27,17:00:00,288,Nursery,17H 0M 0S,2021,9,27
29.552,2021-09-27T23:00:00Z,2021-09-27,19:00:00,2,Nursery,19H 0M 0S,2021,9,27
